AA19 心脏移植
RS15 淋巴瘤及其他类型白血病，不伴严重并发症与合并症
RS29 骨髓瘤
RT19 非特指恶性肿瘤
RT29 非特指良性肿瘤
RU11 恶性增生性疾患的其他治疗，伴严重并发症或合并症
RU13 恶性增生性疾患的其他治疗，伴并发症或合并症
RU15 恶性增生性疾患的其他治疗，不伴并发症或合并症
RV19 与放射治疗有关的恶性增生性疾患
RW13 恶性增生性疾患治疗后的随诊检查，伴严重或一般并发症与合并症
RW15 恶性增生性疾患治疗后的随诊检查，不伴并发症或合并症
RW29 恶性增生性疾患维持性治疗
SB11 全身性感染的手术，伴严重并发症或合并症
SB13 全身性感染的手术，伴并发症或合并症
SB15 全身性感染的手术，不伴并发症或合并症
SR11 败血症，伴严重并发症或合并症
SR15 败血症，不伴严重并发症与合并症
SS13 手术后及创伤后感染，伴严重或一般并发症与合并症
SS15 手术后及创伤后感染，不伴并发症或合并症
ST11 原因不明的发热，伴严重并发症或合并症
ST13 原因不明的发热，伴并发症或合并症
ST15 原因不明的发热，不伴并发症或合并症
SU13 病毒性疾患，伴严重或一般并发症与合并症
SU15 病毒性疾患，不伴并发症或合并症
SV19 细菌性疾患
SZ11 其他感染性或寄生虫性疾患，伴严重并发症或合并症
SZ13 其他感染性或寄生虫性疾患，伴并发症或合并症
SZ15 其他感染性或寄生虫性疾患，不伴并发症或合并症
TB19 精神病患者的手术
TR19 精神分裂症
TR29 偏执及急性精神病
TS19 重大的情感障碍
TS23 神经症性障碍及其他情感性障碍，伴严重或一般并发症与合并症
TS25 神经症性障碍及其他情感性障碍，不伴并发症或合并症
TT13 进食及睡眠障碍，伴严重或一般并发症与合并症
TT15 进食及睡眠障碍，不伴并发症或合并症
TT29 人格障碍
TU19 儿童期精神发育障碍
TV19 焦虑性障碍
TW13 器质性及症状性精神障碍，伴严重或一般并发症与合并症
TW15 器质性及症状性精神障碍，不伴并发症或合并症
UR19 酒精中毒及戒除
US19 兴奋剂滥用与依赖
VB19 损伤的皮肤移植
VC13 与损伤有关的清创术，伴严重或一般并发症与合并症
VC15 与损伤有关的清创术，不伴并发症或合并症
VJ11 其他损伤的手术，伴严重并发症或合并症
VJ13 其他损伤的手术，伴并发症或合并症
VJ15 其他损伤的手术，不伴并发症或合并症
VR13 损伤，伴严重或一般并发症与合并症
VR15 损伤，不伴并发症或合并症
VS19 过敏反应
VS21 药物中毒或毒性反应，伴严重并发症或合并症
VS23 药物中毒或毒性反应，伴并发症或合并症
VS25 药物中毒或毒性反应，不伴并发症或合并症
VT19 医疗后遗症
VZ19 其他损伤、中毒及毒性反应疾患
WB19 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤伴植皮
WC19 其他烧伤伴植皮
WJ13 烧伤伴除植皮之外的任何手术室手术，伴严重或一般并发症与合并症
WJ15 烧伤伴除植皮之外的任何手术室手术，不伴并发症或合并症
WR19 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤
WZ11 其他烧伤、腐蚀伤及冻伤等灼伤，伴严重并发症或合并症
WZ15 其他烧伤、腐蚀伤及冻伤等灼伤，不伴严重并发症与合并症
XJ13 其他接触健康服务的诊断伴手术室操作，伴严重或一般并发症与合并症
XJ15 其他接触健康服务的诊断伴手术室操作，不伴并发症或合并症
XR19 精神心理康复
XR21 神经、骨骼及肌肉康复，伴严重并发症或合并症
XR23 神经、骨骼及肌肉康复，伴并发症或合并症
XR25 神经、骨骼及肌肉康复，不伴并发症或合并症
XR39 功能障碍康复
XS13 体征及症状，伴严重或一般并发症与合并症
XS15 体征及症状，不伴并发症或合并症
XS29 随访（不含恶性肿瘤诊断）
XT19 其他后期照护
XT29 非特指的先天畸形
XT33 其他影响健康状态的因素，伴严重或一般并发症与合并症
XT35 其他影响健康状态的因素，不伴并发症或合并症
YC19 HIV相关疾患的手术室手术
YR19 HIV相关疾患
YR29 HIV其他相关情况
ZB19 多发性严重创伤开颅术
ZC19 多发性严重创伤的脊柱、髋、股或肢体手术
ZD19 多发性重要创伤的腹腔手术
ZJ19 与多发重要创伤诊断有关的其他手术室操作
ZZ11 多发性重要创伤无手术，伴严重并发症或合并症
ZZ13 多发性重要创伤无手术，伴并发症或合并症
ZZ15 多发性重要创伤无手术，不伴并发症或合并症
